Age,Estimated_Income,Superannuation_Savings,Amount_of_Credit_Cards,Credit_Card_Balance,Bank_Loans,Bank_Deposits,Checking_Accounts,Saving_Accounts,Foreign_Currency_Account,Business_Lending,Properties_Owned,Nationality_encoded,Occupation_encoded,Loyalty_Classification_encoded
69,150510.55,12903.66,1,2587.65,418952.72,950337.24,488553.65,146365.32,11534.76,380254.5,1,4,163,3
27,169935.23,42825.9,2,4568.74,1052715.84,1033401.59,652674.69,203054.35,79071.78,548137.58,1,4,87,0
19,200034.65,36168.0,1,4542.5,656478.11,396416.25,269171.53,189398.87,11930.13,374449.34,3,4,20,0
75,134574.35,58154.06,3,10211.3,356455.55,2100661.04,380744.81,997420.12,106490.02,1097745.28,2,4,73,0
31,57692.88,7166.8,2,5038.21,88994.69,148572.3,47416.69,34192.7,13902.04,369628.68,3,2,71,1
59,41767.79,8383.95,2,2441.01,485044.13,110338.46,85261.53,28086.15,22408.06,541229.47,2,4,116,1
53,361731.45,22398.15,1,11092.5,1141430.67,2114375.84,466406.44,1037916.7949999999,80566.45,1577548.73,0,4,90,1
49,130654.72,12511.6,1,2509.62,253335.18,522543.96,378724.52,60404.16,30702.68,343858.38,2,2,38,3
64,224839.07,4873.51,2,3693.38,816590.42,469279.74,373833.02,446849.76,25010.46,490030.51,0,2,124,1
54,59897.65,4594.86,1,125.21,756748.22,1498393.77,926487.75,265135.63,6216.63,1601429.81,0,4,128,3
55,72376.33,20810.4,1,8141.1,1696224.93,1317356.97,589861.33,475821.47,55491.72,1272788.64,2,1,172,3
72,271347.46,51908.65,1,119.68,864791.22,1181619.79,1114482.3,182613.97,34690.0,1763740.62,2,4,178,1
74,476122.14,15591.4,1,9973.27,1983384.25,745858.45,401133.96,126357.2,11033.68,276114.45,3,4,97,1
81,102132.04,8098.93,2,3620.77,407811.07,94268.59,50841.49,36351.66,3991.05,968598.21,0,3,178,1
48,91216.94,9208.94,3,1305.3,245345.67,118109.81,150321.57,51538.82,11196.33,171396.23,1,2,57,0
71,355068.6,15985.84,1,2916.69,441663.74,815334.43,450831.98,406708.0,45053.98,138630.95,3,4,167,2
29,44187.81,1615.14,1,1661.71,288622.83,886280.21,204077.68,360051.33,7949.04,896182.27,2,4,91,1
38,233819.66,52290.48,2,2663.02,731121.81,671936.6,746596.22,132520.83,47869.11,885551.67,2,4,80,1
62,141515.02,4827.24,1,1563.07,333744.67,103201.62,92338.29,77183.95,9673.24,441118.87,1,4,109,3
22,86940.95,12303.9,2,2040.85,216689.7,566112.05,210537.54,149247.72,5029.06,372413.2,0,0,165,1
50,71186.04,13756.86,2,4363.01,1267067.32,453483.46,241658.95,31743.84,73828.5,752241.86,2,4,192,1
66,63531.71,8743.95,2,5078.54,890250.08,696871.5,304515.28,300767.4,40070.57,727017.04,2,1,132,2
42,168233.42,14646.6,1,3154.1,432227.11,1098166.0,467304.68,280382.81,60120.14,1197613.67,0,4,58,3
48,25752.16,19591.2,1,1050.0,160025.32,73467.27,32535.5,60830.9,21019.6,534722.44,0,1,153,2
20,84128.44,4384.06,1,2893.81,525364.66,225096.12,206774.34,51117.76,25570.79,531393.14,3,4,138,2
24,231471.25,34530.6,1,687.65,204679.25,544808.01,442656.51,176381.59,41004.89,771748.99,0,4,65,1
22,53692.16,21817.95,1,3485.44,492002.97,1748950.02,511597.63,569658.01,35765.61,1918772.63,0,2,182,1
67,98374.08,21012.3,1,3358.87,544636.43,994585.04,617605.23,95929.33,25196.84,154219.66,0,1,27,1
85,69441.37,4001.19,1,1463.09,31365.79,93106.15,109895.78,32480.31,7873.9,374900.4,3,4,99,3
67,186960.09,44350.86,1,3059.34,546974.99,339973.41,428114.66,161172.58,8286.8,369822.8,1,2,146,2
69,161586.76,7485.06,1,5252.74,242336.75,173003.7,57667.9,84444.51,16147.24,468874.99,3,1,81,1
42,140159.11,28243.6,1,2727.51,2000230.99,2845491.67,1379657.16,435192.84,74000.54,2796260.97,0,0,151,3
39,75928.83,7975.76,1,301.78,620326.0,1008769.0,345468.84,186553.17,10227.56,705476.73,1,4,24,1
46,258230.37,10956.92,1,466.93,1294321.35,1120446.35,330491.37,437538.33,62722.69,2502530.26,0,4,4,1
53,345212.92,19638.61,1,11693.58,1787302.32,2695701.4,646968.34,1037916.7949999999,37933.04,2459833.67,1,2,96,1
63,62204.5,40020.38,1,182.96,1447905.65,516071.89,127033.08,167366.08,40382.21,979165.88,1,1,49,1
79,90878.3,40976.39,2,1848.48,1479472.5,1142056.35,692722.7,216616.26,3673.65,945657.26,3,4,145,1
81,164004.75,3279.5,1,1416.0,892576.0,575717.5,189986.78,277726.12,29947.0,463893.5,3,3,54,3
53,148477.18,32913.69,2,2989.85,319993.79,564711.4,359361.8,290826.37,34878.18,1330876.75,2,1,27,1
42,190660.07,21789.04,1,3285.97,291199.22,1204938.6,725005.43,195445.13,29853.36,1791982.62,3,4,97,3
32,158182.07,8128.0,1,2537.22,385054.21,670840.54,647970.98,93765.21,34929.1,901834.14,2,4,7,3
85,104251.12,8250.1,1,2816.58,505320.12,372344.36,79433.46,129973.0,57875.82,1471805.88,1,4,24,3
51,253476.23,15105.86,1,4735.13,140675.54,917838.78,604047.75,117279.4,16062.15,1637315.48,0,2,128,0
30,138366.66,25964.12,1,1997.79,1181014.0,2735303.73,1379657.16,518543.75,25406.66,3021187.26,1,4,156,2
80,76947.92,25379.58,1,1681.78,642373.3,572485.42,288244.41,136755.96,14367.51,866120.54,2,1,12,0
41,86774.9,18332.48,1,2743.44,398704.82,113314.34,26604.24,76245.77,16493.02,524349.95,2,4,19,1
70,126495.38,26566.69,1,2357.38,298416.4,264490.46,188281.34,215806.28,15867.16,520962.55,3,2,162,1
52,81564.54,30304.4,2,3697.43,916379.23,369789.85,271441.49,130488.61,16668.98,344986.77,2,4,89,3
31,248529.35,21217.3,1,7681.08,553605.92,95583.93,35215.13,34086.81,48739.65,596317.4,1,4,139,1
21,102452.22,15198.68,1,28.01,214464.31,307762.4,138868.4,234087.09,19838.82,285724.57,2,1,88,0
78,131489.18,39765.72,3,1070.22,601552.34,408648.56,252400.58,188218.72,8950.21,496349.52,0,1,177,3
48,96390.06,7677.3,1,2308.5,264541.85,97403.12,70745.43,18434.82,26040.74,311371.91,1,4,99,1
28,291120.64,23503.92,2,1917.95,234804.66,448853.2,495487.3,70825.54,35766.1,1080066.79,1,0,33,1
30,26495.68,24865.62,1,1615.61,330129.7,181593.1,186309.81,37144.04,9326.42,105277.07,3,2,45,3
41,262208.39,58676.56,1,634.14,53339.6,413171.42,191829.59,338505.45,22809.18,662886.04,2,2,51,2
58,34741.08,32926.04,1,1372.07,446377.44,992941.98,623883.9,277760.14,16752.75,601552.97,0,4,46,3
49,70540.2,11519.95,2,1889.51,63478.93,515950.02,200062.25,391700.83,27234.16,72544.66,2,1,88,2
76,355665.19,33963.75,1,5924.1,985822.43,1218185.05,435066.09,719102.09,69306.83,1015033.53,1,4,163,2
46,69755.63,19885.25,1,3214.56,639722.0,602428.0,255825.59,98781.69,24928.04,580494.54,3,1,75,1
69,71898.24,14226.3,1,2691.56,622949.74,571028.48,351753.55,73548.47,21108.26,671717.81,3,3,164,0
73,107365.62,14408.16,3,2695.4,172396.97,137641.66,74358.14,75465.6,9218.44,402594.38,2,4,160,3
39,58847.05,1731.01,1,3625.72,327630.0,640243.86,322360.54,96529.07,15337.68,475510.78,0,1,100,0
58,86055.55,34408.44,1,349.5,537839.54,279314.42,215374.98,150224.05,33769.68,173255.26,2,4,185,0
63,149346.65,29221.08,2,2580.41,590881.85,3157817.395,1379657.16,452480.26,20512.58,646156.8,0,0,154,1
34,209330.69,12650.79,1,2424.38,469557.5,185097.77,157333.1,105814.22,62.59,187166.54,2,4,2,3
68,59563.84,8380.4,1,3084.29,238085.63,925053.09,260171.18,383897.03,19083.78,1244783.62,3,4,50,3
56,205230.68,9475.87,1,2756.14,214775.49,129367.97,69069.34,27178.24,25903.44,1123659.93,2,2,94,0
38,122753.35,39977.76,2,1693.53,564651.43,220857.25,143363.48,241664.32,25089.51,1049682.62,3,4,31,3
20,365561.24,37850.85,1,2684.87,349750.23,54859.24,25252.67,57497.71,35152.9,1162829.24,1,0,133,1
77,234556.94,17849.97,3,8675.1,225528.79,2894745.7,1379657.16,463159.31,44681.87,2302105.05,1,0,153,1
59,307710.01,38676.36,1,2307.63,46240.24,281809.65,388702.97,60248.96,30773.06,474892.7,1,2,78,1
29,140614.48,18945.08,1,4566.36,629518.29,329466.05,287226.81,145978.8,23365.74,674003.53,0,1,147,1
17,108125.22,6694.92,2,1120.2,49795.48,75106.64,84017.6,37222.34,14035.82,358276.32,1,4,46,0
36,125353.08,15580.8,1,2478.36,731631.33,207011.52,122426.17,70116.81,668.76,500477.87,3,4,40,3
52,69036.21,15960.96,2,1143.27,518304.54,738171.45,389879.29,132558.96,35216.0,469716.46,1,1,129,1
17,149316.84,26054.4,1,1924.06,232953.77,184556.23,57942.07,86162.01,720.34,973020.79,3,4,64,1
67,57450.15,10976.04,1,2885.41,272553.64,303726.33,215139.48,66819.79,10827.99,551856.5,2,2,22,3
53,99151.32,27849.22,3,3352.33,357978.08,600265.17,509527.41,107419.55,47746.81,144831.9,2,2,120,3
45,74128.42,27619.02,1,978.58,938480.14,751406.77,500937.85,126486.81,18449.09,2039989.08,1,3,157,1
56,158271.47,5466.78,1,6840.99,1891943.7,2419115.17,600926.7,714332.35,68045.18,1833578.7,0,4,1,3
45,378281.43,58828.52,1,11375.95,1562862.06,2027877.93,876566.59,246092.8,94926.87,710602.06,1,0,168,3
60,27469.92,15909.92,1,2995.14,472794.65,535094.2,233680.38,124934.34,30842.04,123411.3,3,0,93,2
23,86087.84,1974.32,2,3563.33,776495.99,1721388.65,389748.37,388016.16,52492.83,340324.49,0,1,123,0
75,116049.97,43763.58,2,646.38,278395.58,170837.1,66057.01,121294.34,5379.89,974568.11,1,3,91,3
48,216833.85,14481.19,3,1004.94,530725.89,782142.52,301771.52,157044.36,56334.43,504176.13,1,1,108,1
30,90299.99,10341.29,2,1432.84,243699.48,162594.16,88918.68,138713.15,8755.0,431829.5,3,1,178,3
43,59131.74,9959.66,1,1710.54,820453.73,1166648.17,228066.56,389467.51,31424.52,1377643.79,3,2,103,0
69,353717.03,31925.19,1,1137.47,790745.24,408104.61,222914.28,90023.08,59105.19,1978040.82,2,4,169,3
55,56129.11,15281.45,2,2272.44,172354.64,334083.2,106093.99,145958.24,28780.98,99605.94,0,2,75,3
59,348927.59,32421.72,3,2000.06,684129.09,328315.76,213117.25,228611.45,12037.08,773614.28,0,3,119,0
77,347361.13,40479.12,1,1948.72,118671.54,431263.66,499357.92,177499.04,17560.51,944809.75,0,3,12,1
40,67402.74,2197.44,3,1495.84,127332.4,429040.5,256438.0,146761.44,27940.26,599202.96,3,1,151,1
30,204852.96,25979.2,1,4597.76,607243.26,1309431.56,675175.65,285210.56,91763.71,1849181.18,3,1,179,0
28,386244.55,8012.94,1,3159.73,373659.25,1962821.31,1169340.35,204912.98,82324.43,2425811.26,0,1,8,0
33,27917.09,3643.12,1,434.62,455450.22,87804.1,39760.35,43935.19,13067.85,377382.66,0,4,192,0
55,93157.5,39555.54,2,2345.0,86419.08,80956.11,82283.26,61526.64,7154.24,404995.65,2,2,69,3
53,169625.7,21116.44,1,591.14,402941.34,282744.04,118414.17,98597.92,40417.54,1280380.95,1,4,179,0
20,120861.21,19354.83,2,2701.22,419898.82,523836.09,217336.25,207361.07,27609.04,715354.7,1,2,184,1
74,331759.84,31363.64,1,2218.1,1000954.99,475504.33,324461.78,279596.55,51420.14,835541.25,3,1,36,1
63,247365.57,10094.13,2,2248.79,48433.56,283112.89,188741.93,365739.91,5794.64,282126.71,1,4,95,2
58,143641.46,14785.44,3,3175.17,566354.19,593952.76,449086.23,145880.59,37314.07,87414.62,0,1,62,1
38,320879.52,51955.2,1,1144.32,970674.43,818115.38,553932.29,310202.08,32401.15,146340.1,3,2,122,3
75,29126.28,20856.0,1,222.47,72179.35,541414.86,295824.61,215114.73,11335.7,266840.16,2,1,13,0
36,87756.88,13734.0,1,611.0,378562.6,127377.06,66138.09,29860.12,20495.02,86328.58,2,1,59,2
33,54920.14,11627.84,1,2230.54,183537.82,141038.37,64108.35,64749.44,19642.39,64320.87,1,0,164,3
41,139498.46,21813.72,2,6892.77,187627.59,911326.28,268037.14,343470.45,52516.27,2017006.26,2,4,112,3
59,138504.19,4599.0,1,4919.24,171726.99,380570.3,160804.35,258895.0,44954.18,499117.58,0,2,119,1
50,100505.78,45279.99,3,1413.2,55287.77,61603.09,65779.57,32837.58,34740.2,279086.11,0,4,96,1
24,433365.49,11774.58,2,6543.32,980636.28,1390316.98,1012366.73,415070.36,2148.85,726069.51,3,4,70,0
65,112254.77,9488.16,1,592.42,1414317.17,348082.73,224671.58,45883.63,7191.36,1239307.34,3,4,14,1
36,77596.15,8059.52,2,1557.94,423372.77,233951.1,175463.33,103246.32,19501.48,93263.8,2,2,68,3
35,334843.23,68760.51,1,9810.38,2374318.47,3157817.395,1379657.16,232278.67,50535.96,2581344.91,1,2,127,0
19,66888.63,11009.31,1,2046.47,213976.71,420132.51,227571.78,140744.39,2146.06,561056.0,2,4,63,1
30,111485.6,15780.76,2,1768.32,109518.69,386551.75,206941.85,190855.05,42470.6,810263.16,1,1,184,1
31,144581.55,33769.84,1,37.38,639113.19,351609.98,342708.46,61420.48,33538.53,464417.62,3,1,111,1
80,228140.83,52079.72,2,2337.85,217282.07,103753.79,101964.93,71536.45,37695.35,81631.26,1,2,185,3
49,84773.48,6005.25,1,7284.48,713747.5,1029891.96,401730.91,368131.6,38749.9,2635585.4,2,4,167,1
70,191832.93,61192.8,1,3854.45,1131108.23,991058.22,444267.48,233753.04,29654.82,209853.4,0,3,3,1
53,157640.31,21154.76,2,790.08,937720.91,875102.82,216967.64,536633.3,44400.56,348364.76,2,4,153,0
40,288372.7,7674.8,1,4381.44,1369221.0,297694.66,64500.51,192757.29,63160.44,1068170.04,3,4,1,3
61,59012.4,22778.92,2,1249.74,65119.84,66531.74,25265.22,43035.09,4403.3,371481.53,0,2,134,1
41,121627.32,6358.5,1,1417.88,204346.57,164323.6,132312.51,64064.86,36208.28,533141.67,1,1,32,3
27,167464.75,8805.35,1,2834.43,741852.72,439503.76,166383.56,151974.12,57747.48,1970082.35,3,2,38,3
26,246394.3,35706.54,1,4524.56,339448.25,1325711.68,506889.76,500651.12,19861.2,431800.16,0,1,75,1
52,202472.98,24333.14,1,412.3,483824.5,457214.44,391898.09,274328.67,29594.46,974104.75,3,3,52,2
82,475533.03,13867.09,1,4970.12,1394324.69,276912.36,78257.84,184869.1,46379.29,728283.3,1,1,84,1
45,114733.13,7229.12,1,1232.85,91949.02,550649.8,258235.77,78989.76,36592.9,999849.01,1,4,3,3
55,77057.74,15035.54,1,469.14,43233.46,82808.38,45687.38,55338.84,9449.28,331817.0,3,2,25,3
67,72442.64,23670.24,1,2554.29,107623.47,420518.01,134675.7,140172.67,35107.21,80798.64,0,4,193,2
45,115637.19,10848.6,1,5055.31,815250.64,616330.93,208277.35,138738.22,6336.65,972455.46,3,0,168,3
41,91981.56,8266.7,2,54.42,0.0,202898.0,130434.43,153043.07,11058.87,302676.56,1,1,7,3
22,130468.46,23267.82,1,123.41,39228.59,199009.08,111372.05,89006.35,31024.26,926495.04,2,4,132,3
52,297850.41,53289.54,1,4327.91,990326.11,838261.6,630618.82,83057.11,13537.02,180596.0,3,4,99,2
37,82385.3,19427.85,2,3851.89,338425.83,81662.32,36956.67,25142.46,17953.1,1470588.0,3,4,74,1
65,346235.31,26283.46,3,10135.91,2092196.45,482897.73,159899.91,83147.95,89851.22,2314479.35,1,2,90,0
48,57954.12,9910.12,1,281.83,475534.51,111160.23,71341.64,57687.18,14141.26,584262.65,0,2,16,1
49,80357.94,3330.9,3,3933.57,733994.51,632728.68,165264.95,334543.48,5619.96,770146.78,1,0,170,3
46,123556.5,7569.0,2,2383.5,573503.63,123112.69,59094.09,58831.45,26104.13,0.0,1,1,187,0
34,186417.26,19867.05,1,809.22,522443.33,480535.38,433816.67,254617.01,16023.87,74370.44,1,4,128,1
29,202033.88,45728.36,3,5986.81,1017414.84,507310.63,406905.4,145851.81,43193.91,797337.77,2,2,105,3
20,262626.0,34083.75,2,4066.34,434678.11,562156.1,401540.07,136214.75,24605.49,1628595.83,2,2,53,1
24,111258.89,17480.96,1,1525.56,35610.83,103857.78,134690.56,31449.43,2536.04,283934.72,0,2,150,3
23,170389.44,44144.48,2,6518.7,566788.22,2195313.28,1118367.14,160023.15,316.19,1866373.72,0,0,185,3
60,38216.71,8191.44,2,3223.96,304642.67,201446.6,120867.96,66016.93,21665.83,137109.67,0,4,178,2
70,96545.37,23191.74,1,3386.45,1104753.03,1268890.97,630243.86,252097.54,39556.05,1941061.87,3,1,87,0
40,54649.32,24291.12,2,3712.26,697889.0,1542258.0,749708.75,359860.2,49325.67,951282.06,3,1,47,3
56,193812.26,41258.5,1,7730.72,855234.08,2570251.9,1060228.91,305859.98,5131.52,3265394.72,2,4,83,3
59,343910.39,62158.49,1,798.09,817278.61,523535.7,243333.49,390292.17,583.24,1448323.01,3,2,80,1
19,141689.81,47517.47,3,8732.91,775554.87,1838008.12,835458.24,362031.9,63127.59,2498273.59,0,2,163,3
62,40981.63,5466.72,2,2242.78,0.0,331611.66,172619.77,174618.52,3762.29,285859.43,1,1,2,3
81,143436.72,15120.8,1,123.49,439803.33,15830.36,6052.78,13609.45,9383.73,317180.83,0,1,159,3
66,78098.59,26604.85,1,2732.39,89938.11,548877.97,310235.37,183277.51,2893.4,863972.64,3,4,162,3
29,136921.89,23715.42,1,954.86,345598.39,111513.23,46463.85,87816.67,476.61,415285.4,0,1,34,1
39,203260.4,29257.6,1,2493.85,245005.57,33214.21,42272.63,8293.49,4039.52,358805.32,1,2,170,3
56,229771.57,26010.24,1,186.12,563212.17,221234.79,247433.65,46284.65,17800.52,1151468.14,3,2,105,1
18,37871.02,34761.58,1,3608.56,93376.13,659353.32,517139.86,84035.23,18233.2,802254.97,1,2,170,1
48,261310.76,53906.58,2,4370.73,239312.89,56422.66,48362.28,36755.33,28253.86,963979.38,2,4,194,1
46,253872.85,5571.13,1,2467.04,565655.1,78916.1,39458.05,52761.05,10962.63,333489.39,1,0,117,1
28,143860.59,23701.5,2,1040.35,117625.13,153872.47,100813.0,151325.62,16393.41,365977.85,2,2,176,1
74,201648.22,14404.56,2,951.84,107662.16,621905.52,795223.45,197378.54,27281.8,446940.07,3,4,166,0
28,173417.28,21102.53,1,1497.7,913504.12,1333557.64,586387.05,240797.0,5133.94,138394.29,3,4,4,2
71,37203.8,26027.43,1,1088.94,140619.78,352259.68,159745.67,194889.72,4302.41,235067.0,1,4,147,1
50,157185.1,48841.0,1,548.09,313641.87,520918.03,404294.59,347071.36,4902.71,1113509.64,2,2,62,1
45,202929.55,43977.3,1,579.46,710672.35,124384.23,83468.36,40097.55,60366.12,778678.71,2,2,22,0
43,125156.65,27157.63,1,1265.37,155520.8,153846.13,214285.68,56208.78,7941.35,452745.26,3,4,184,2
22,433015.61,42292.65,2,1419.3,1396318.38,0.0,0.0,0.0,34695.58,1980823.97,3,3,42,3
46,316713.75,42890.4,1,7342.34,894287.82,744622.59,554137.74,202606.61,10649.55,1838172.81,3,3,175,1
42,98690.55,31774.63,1,2657.13,1579301.37,592875.77,228029.14,88171.27,100465.97,1242582.1,3,0,135,1
18,91471.63,18730.14,2,296.53,367291.21,620185.12,304652.34,234582.3,33630.54,927506.57,1,4,134,2
29,169727.32,53766.3,2,2239.1,398582.88,267088.44,121760.9,322509.29,45080.06,1048504.72,2,2,191,3
22,149332.86,16450.96,1,1940.05,201418.13,1035073.84,509812.49,299398.97,26369.94,275078.5,1,1,44,1
74,334331.81,18591.75,2,1029.3,164253.29,641260.15,500709.98,396615.01,46006.43,1094810.02,1,1,68,2
72,78666.97,8234.64,3,1831.24,238802.26,224109.86,301262.44,69437.32,10861.42,69134.03,3,4,187,3
64,72989.92,41186.3,1,1113.1,487312.15,343016.51,157708.74,290972.63,39729.76,752220.1,2,2,182,3
59,74059.23,14702.6,2,1361.56,374815.99,384271.05,216865.84,124336.41,8446.4,962931.99,2,4,148,1
32,279238.44,29395.85,1,7439.36,2584367.7375000007,891713.77,428485.84,88823.96,12415.02,1303515.44,1,4,121,1
37,27107.94,20852.16,1,567.38,132835.35,173962.47,100715.11,101356.03,24574.68,196701.15,0,2,163,0
28,119770.6,7387.2,3,1087.15,237403.06,758957.5,469173.72,205332.5,39506.02,1331721.07,1,4,66,1
58,123545.42,2984.52,1,2789.44,1400623.12,547459.74,324420.58,42985.73,31481.78,1255331.52,3,4,188,1
70,253515.33,5148.24,1,81.7,540741.14,85130.64,144722.09,25539.19,12138.34,966880.36,0,1,21,2
54,44231.62,23320.44,2,778.03,448474.88,210065.07,169667.94,124557.81,7243.92,198561.45,2,4,89,1
33,57204.29,3434.67,2,1004.84,35799.75,24720.14,12835.46,35397.34,10999.36,158495.59,2,3,52,0
85,130272.52,20605.37,3,1928.39,230291.87,124809.29,82050.55,32508.2,34351.1,985553.24,0,4,50,1
18,200168.25,20748.5,1,757.78,646340.85,455460.39,316143.09,248252.7,10135.4,1022453.1,2,4,137,3
70,477264.42,17267.4,1,1199.52,272381.0,1027401.63,859662.59,233995.96,61002.65,1137544.51,3,4,137,3
50,96295.61,23986.83,1,1323.88,311472.63,193153.03,136197.65,60174.6,21291.85,396610.18,2,4,107,0
82,266108.68,8389.02,1,557.04,602721.03,39035.57,41037.39,4864.43,19652.37,424460.04,3,4,46,2
38,28714.65,19220.88,1,339.38,488326.71,149576.51,78218.91,42485.22,9553.98,422154.17,1,4,22,1
53,85194.7,2845.12,2,1853.98,42562.43,289365.4,168358.05,82390.22,6928.42,489719.65,3,4,71,0
37,207395.96,26423.08,1,7882.74,593839.33,1353471.66,376529.71,782164.15,66350.34,1942767.02,2,4,56,1
23,57084.92,14015.4,1,1009.45,601682.31,74432.03,28945.79,55824.02,19961.54,647294.57,3,4,191,3
30,101348.59,17772.81,2,1746.07,829953.88,1036987.58,177379.45,479606.75,10739.76,1185653.99,2,3,40,1
80,484083.74,31756.02,2,7886.24,1153726.52,1312296.5,320324.34,499085.99,59339.02,754215.38,2,4,5,3
84,377880.93,52417.8,1,3810.24,1169060.85,1079135.78,731414.25,299280.32,29323.62,653784.21,1,0,112,1
69,184887.92,21807.6,3,3565.52,45371.55,87414.65,42409.09,23835.64,7693.53,963766.52,2,0,147,1
40,185421.5,32352.0,1,1106.13,259398.71,92897.5,50830.7,84624.36,4548.42,586872.31,1,4,68,1
36,87521.39,14406.84,2,1151.95,197807.72,0.0,0.0,0.0,10225.98,281898.17,0,1,140,1
22,315981.67,43658.61,1,6394.97,758590.98,1045776.75,366021.86,679754.89,66448.19,1445831.22,1,0,155,3
31,68488.91,13326.12,1,1398.85,345182.34,802404.79,479943.05,213274.69,28291.98,862147.51,0,2,50,3
46,364489.6,35861.04,1,8167.39,879424.99,1005529.08,527902.76,279034.32,56863.3,1107826.85,0,1,44,3
54,168841.7,9931.54,1,5870.18,581815.01,827479.83,282554.09,770161.72,10222.15,630789.23,0,2,58,1
80,107496.96,12335.75,2,2920.19,53270.88,165722.25,51558.03,140532.47,25310.1,756921.73,1,3,148,2
51,162807.39,70394.4,1,811.96,709300.71,1667444.17,517118.76,274495.08,2337.77,270162.94,2,2,11,2
47,181982.24,4557.84,1,2754.02,231460.32,113852.16,73566.01,110734.36,27682.93,741194.64,3,4,109,1
28,41508.44,6276.0,2,1241.98,355617.84,886831.78,487463.83,116815.13,27834.59,903306.92,0,2,1,1
28,57359.09,9176.4,1,645.54,788268.61,172941.29,93817.82,21713.74,5011.18,359030.72,2,4,120,1
25,91923.17,1662.84,1,3999.36,328211.76,563246.33,190285.92,207411.66,8284.09,208974.22,2,2,14,0
54,332248.45,42622.08,2,150.61,1242538.6,450061.73,164538.7,223579.05,64203.23,502368.76,3,2,112,3
18,284451.44,39205.8,1,4797.09,331162.91,661146.9,589671.56,203526.03,26742.68,739135.37,2,4,92,1
44,167071.77,26630.64,2,2951.8,507261.48,270776.16,304029.38,123131.9,20307.72,423922.17,0,1,98,1
20,155016.47,58870.01,1,5151.08,1133879.46,234545.72,220748.91,61257.82,19782.39,1103015.97,1,1,119,1
25,291604.58,72974.08,1,3032.63,1882435.78,94983.71,44992.28,29128.34,67470.08,1139808.41,2,3,15,1
27,140412.85,26154.24,2,1234.8,138065.34,217030.91,121537.31,209796.54,29360.1,905987.88,3,1,174,0
41,315314.03,44429.6,1,5872.62,296790.17,213338.18,252958.13,39376.13,46508.77,1292032.49,3,3,32,1
58,21090.76,4114.32,2,1386.56,149157.79,60794.5,27357.52,34044.92,19680.19,427414.18,2,2,99,0
20,126478.24,19570.0,1,783.23,507764.48,126186.06,78322.38,24976.14,16172.72,742988.35,1,1,14,1
26,52673.13,3385.6,1,1577.99,178705.24,226244.06,214740.12,138353.99,28482.75,628802.18,3,4,27,1
85,373301.57,63441.05,1,9675.52,2302582.91,3157817.395,1379657.16,344771.52,13975.75,1126154.66,0,3,9,0
81,140652.04,19839.64,1,2813.37,70599.97,346514.66,269511.4,142071.01,2319.73,149810.53,2,1,119,2
